city;city_ascii;state_id;state_name;county_fips;county_name;lat;lng;population;density;source;military;incorporated;timezone;ranking;id
Pitcairn;Pitcairn;PA;Pennsylvania;42003;Allegheny;40,4079;-79,7765;3180;2428;shape;FALSE;TRUE;America/New_York;2;1840001253
Port Washington North;Port Washington North;NY;New York;36059;Nassau;40,8434;-73,7014;3180;2565;shape;FALSE;TRUE;America/New_York;2;1840005319
Homestead;Homestead;PA;Pennsylvania;42003;Allegheny;40,4073;-79,9097;3168;2123;shape;FALSE;TRUE;America/New_York;2;1840001238
El Cenizo;El Cenizo;TX;Texas;48479;Webb;27,3318;-99,5028;3164;2370;shape;FALSE;TRUE;America/Matamoros;2;1840021000
South Hempstead;South Hempstead;NY;New York;36059;Nassau;40,6814;-73,6233;3157;2107;shape;FALSE;FALSE;America/New_York;2;1840005277
Brackenridge;Brackenridge;PA;Pennsylvania;42003;Allegheny;40,6079;-79,7411;3155;2373;shape;FALSE;TRUE;America/New_York;2;1840001208
Ocean Grove;Ocean Grove;NJ;New Jersey;34025;Monmouth;40,2119;-74,0083;3151;2608,1;shape;FALSE;FALSE;America/New_York;2;1840005446
Carrizales;Carrizales;PR;Puerto Rico;72065;Hatillo;18,4811;-66,7879;3151;2151;shape;FALSE;FALSE;America/Puerto_Rico;2;1630023532
Wesleyville;Wesleyville;PA;Pennsylvania;42049;Erie;42,1369;-80,0123;3147;2293;shape;FALSE;TRUE;America/New_York;2;1840000488
Cottonwood;Cottonwood;CA;California;06029;Kern;35,3464;-118,9851;3121;2602;shape;FALSE;FALSE;America/Los_Angeles;2;1840153160
Mount Penn;Mount Penn;PA;Pennsylvania;42011;Berks;40,3287;-75,8897;3112;2927;shape;FALSE;TRUE;America/New_York;2;1840001184
Ridgewood;Ridgewood;IL;Illinois;17197;Will;41,534;-88,0436;3089;2659;shape;FALSE;FALSE;America/Chicago;2;1840152643
Helemano;Helemano;HI;Hawaii;15003;Honolulu;21,5362;-158,0194;3089;2564;shape;TRUE;FALSE;Pacific/Honolulu;2;1840152937
McSherrystown;McSherrystown;PA;Pennsylvania;42001;Adams;39,8036;-77,0199;3076;2320;shape;FALSE;TRUE;America/New_York;2;1840000685
Marin City;Marin City;CA;California;06041;Marin;37,871;-122,5137;3040;2186;shape;FALSE;FALSE;America/Los_Angeles;2;1840026767
Paloma Creek;Paloma Creek;TX;Texas;48121;Denton;33,2253;-96,9371;3015;2531;shape;FALSE;TRUE;America/Chicago;2;1840041379
Round Lake Heights;Round Lake Heights;IL;Illinois;17097;Lake;42,3855;-88,1038;3009;2019;shape;FALSE;TRUE;America/Chicago;2;1840011172
Bal Harbour;Bal Harbour;FL;Florida;12086;Miami-Dade;25,8935;-80,1258;2980;3169,3;shape;FALSE;TRUE;America/New_York;2;1840018330
Penbrook;Penbrook;PA;Pennsylvania;42043;Dauphin;40,2781;-76,8483;2973;2570;shape;FALSE;TRUE;America/New_York;2;1840001294
East Greenville;East Greenville;PA;Pennsylvania;42091;Montgomery;40,4057;-75,5059;2945;2222;shape;FALSE;TRUE;America/New_York;2;1840003698
Penndel;Penndel;PA;Pennsylvania;42017;Bucks;40,1551;-74,9147;2928;2706;shape;FALSE;TRUE;America/New_York;2;1840001308
Woodlynne;Woodlynne;NJ;New Jersey;34007;Camden;39,9167;-75,0957;2911;4914,8;shape;FALSE;TRUE;America/New_York;2;1840033448
Tangelo Park;Tangelo Park;FL;Florida;12095;Orange;28,456;-81,4465;2899;2748,7;shape;FALSE;FALSE;America/New_York;2;1840014087
Meridian Village;Meridian Village;CO;Colorado;08035;Douglas;39,528;-104,8258;2840;2152;shape;FALSE;FALSE;America/Denver;2;1840144682
North Beach;North Beach;MD;Maryland;24009;Calvert;38,708;-76,5346;2790;2604,2;shape;FALSE;TRUE;America/New_York;2;1840006152
Marlborough;Marlborough;MO;Missouri;29189;St. Louis;38,5683;-90,3392;2727;2152,2;shape;FALSE;TRUE;America/Chicago;2;1840012823
Gervais;Gervais;OR;Oregon;41047;Marion;45,1081;-122,8964;2726;2583;shape;FALSE;TRUE;America/Los_Angeles;2;1840019960
Potala Pastillo;Potala Pastillo;PR;Puerto Rico;72075;Juana Díaz;17,9921;-66,4966;2700;2048;shape;FALSE;FALSE;America/Puerto_Rico;2;1630023579
Channel Islands Beach;Channel Islands Beach;CA;California;06111;Ventura;34,1625;-119,2241;2699;2465;shape;FALSE;FALSE;America/Los_Angeles;2;1840028360
Munsey Park;Munsey Park;NY;New York;36059;Nassau;40,799;-73,6799;2696;2016;shape;FALSE;TRUE;America/New_York;2;1840005311
Aguada;Aguada;PR;Puerto Rico;72003;Aguada;18,3803;-67,1884;2687;2439,7;shape;FALSE;FALSE;America/Puerto_Rico;2;1630023528
Morton;Morton;PA;Pennsylvania;42045;Delaware;39,9115;-75,3267;2671;2142,2;shape;FALSE;TRUE;America/New_York;2;1840000704
Verona;Verona;PA;Pennsylvania;42003;Allegheny;40,505;-79,8419;2669;2033;shape;FALSE;TRUE;America/New_York;2;1840001268
East Lansdowne;East Lansdowne;PA;Pennsylvania;42045;Delaware;39,944;-75,2608;2661;7278;shape;FALSE;TRUE;America/New_York;2;1840000696
Cabana Colony;Cabana Colony;FL;Florida;12099;Palm Beach;26,8555;-80,0864;2660;2395;shape;FALSE;TRUE;America/New_York;2;1840042855
University Park;University Park;MD;Maryland;24033;Prince George's;38,9719;-76,9445;2653;2042;shape;FALSE;TRUE;America/New_York;2;1840003827
North Middletown;North Middletown;NJ;New Jersey;34025;Monmouth;40,4395;-74,1179;2652;2361;shape;FALSE;FALSE;America/New_York;2;1840005444
East Newark;East Newark;NJ;New Jersey;34017;Hudson;40,751;-74,1623;2634;8616;shape;FALSE;TRUE;America/New_York;2;1840003596
Luis Lloréns Torres;Luis Llorens Torres;PR;Puerto Rico;72075;Juana Díaz;18,0565;-66,5267;2625;2201;shape;FALSE;FALSE;America/Puerto_Rico;2;1630023578
Lauderdale;Lauderdale;MN;Minnesota;27123;Ramsey;44,9942;-93,2026;2624;2417;shape;FALSE;TRUE;America/Chicago;2;1840007844
Rose Hills;Rose Hills;CA;California;06037;Los Angeles;34,0089;-118,0419;2619;2320;shape;FALSE;TRUE;America/Los_Angeles;2;1840075983
Thomaston;Thomaston;NY;New York;36059;Nassau;40,7875;-73,7153;2602;2488;shape;FALSE;TRUE;America/New_York;2;1840005329
Union;Union;NJ;New Jersey;34039;Union;40,6966;-74,2693;2591;2859,3;shape;FALSE;FALSE;America/New_York;2;1840153043
West Belmar;West Belmar;NJ;New Jersey;34025;Monmouth;40,1707;-74,0376;2556;2104;shape;FALSE;FALSE;America/New_York;2;1840005453
Colwyn;Colwyn;PA;Pennsylvania;42045;Delaware;39,9119;-75,253;2541;5315,3;shape;FALSE;TRUE;America/New_York;2;1840000694
Rockledge;Rockledge;PA;Pennsylvania;42091;Montgomery;40,0822;-75,0898;2536;3517,8;shape;FALSE;TRUE;America/New_York;2;1840001375
Menlo Park Terrace;Menlo Park Terrace;NJ;New Jersey;34023;Middlesex;40,5534;-74,3243;2503;2975,2;shape;FALSE;FALSE;America/New_York;2;1840081040
Montalvin Manor;Montalvin Manor;CA;California;06013;Contra Costa;37,9977;-122,33;2490;4537,5;shape;FALSE;TRUE;America/Los_Angeles;2;1840028314
Pine Air;Pine Air;FL;Florida;12099;Palm Beach;26,6586;-80,1075;2488;2642,6;shape;FALSE;TRUE;America/New_York;2;1840042877
Hopelawn;Hopelawn;NJ;New Jersey;34023;Middlesex;40,5286;-74,2936;2457;2171;shape;FALSE;FALSE;America/New_York;2;1840080892
Hamilton City;Hamilton City;CA;California;06021;Glenn;39,7427;-122,011;2446;2307;shape;FALSE;FALSE;America/Los_Angeles;2;1840017542
Antón Ruíz;Anton Ruiz;PR;Puerto Rico;72069;Humacao;18,1883;-65,8079;2367;2060;shape;FALSE;FALSE;America/Puerto_Rico;2;1630035459
St. George;St. George;MO;Missouri;29189;St. Louis;38,5376;-90,3121;2168;2591,5;shape;FALSE;FALSE;America/Chicago;2;1840141651
Southwest Greensburg;Southwest Greensburg;PA;Pennsylvania;42129;Westmoreland;40,2919;-79,5478;2145;2113;shape;FALSE;TRUE;America/New_York;2;1840001161
Spring Park;Spring Park;MN;Minnesota;27053;Hennepin;44,9364;-93,632;2136;2085,3;shape;FALSE;TRUE;America/Chicago;2;1840008926
Orchard Grass Hills;Orchard Grass Hills;KY;Kentucky;21185;Oldham;38,3234;-85,5236;2120;2107;shape;FALSE;TRUE;America/New_York;2;1840030806
Redington Shores;Redington Shores;FL;Florida;12103;Pinellas;27,8293;-82,8277;2115;2398;shape;FALSE;TRUE;America/New_York;2;1840018295
Bear Creek;Bear Creek;FL;Florida;12103;Pinellas;27,7542;-82,7285;2114;2106;shape;FALSE;TRUE;America/New_York;2;1840038846
Bellerose Terrace;Bellerose Terrace;NY;New York;36059;Nassau;40,7221;-73,7252;2084;5764,7;shape;FALSE;FALSE;America/New_York;2;1840005231
Lake Belvedere Estates;Lake Belvedere Estates;FL;Florida;12099;Palm Beach;26,6888;-80,1326;2079;2428,8;shape;FALSE;FALSE;America/New_York;2;1840028988
Elmwood Place;Elmwood Place;OH;Ohio;39061;Hamilton;39,1855;-84,4891;2071;3299,2;shape;FALSE;TRUE;America/New_York;2;1840003816
Roosevelt Gardens;Roosevelt Gardens;FL;Florida;12011;Broward;26,1406;-80,181;2068;2310,5;shape;FALSE;FALSE;America/New_York;2;1840029108
Landover Hills;Landover Hills;MD;Maryland;24033;Prince George's;38,9425;-76,8945;2043;2945;shape;FALSE;TRUE;America/New_York;2;1840005987
Parkside;Parkside;PA;Pennsylvania;42045;Delaware;39,8674;-75,378;2043;3145,1;shape;FALSE;TRUE;America/New_York;2;1840000706
San Pasqual;San Pasqual;CA;California;06037;Los Angeles;34,1393;-118,1027;2038;2745,2;shape;FALSE;TRUE;America/Los_Angeles;2;1840028271
Cheltenham Village;Cheltenham Village;PA;Pennsylvania;42091;Montgomery;40,0632;-75,0934;2012;2609,9;shape;FALSE;FALSE;America/New_York;2;1840153018
Cedar Heights;Cedar Heights;MD;Maryland;24033;Prince George's;38,9037;-76,9059;1977;2612,6;shape;FALSE;FALSE;America/New_York;2;1840148532
Merrionette Park;Merrionette Park;IL;Illinois;17031;Cook;41,6812;-87,7012;1973;3393,7;shape;FALSE;TRUE;America/Chicago;2;1840011297
Stewart Manor;Stewart Manor;NY;New York;36059;Nassau;40,7202;-73,6854;1966;3449,3;shape;FALSE;TRUE;America/New_York;2;1840005328
Hillsboro Beach;Hillsboro Beach;FL;Florida;12011;Broward;26,2837;-80,0796;1964;2538,8;shape;FALSE;TRUE;America/New_York;2;1840017270
Shippensburg University;Shippensburg University;PA;Pennsylvania;42041;Cumberland;40,0618;-77,5231;1887;3766,5;shape;FALSE;TRUE;America/New_York;2;1840043364
South Palm Beach;South Palm Beach;FL;Florida;12099;Palm Beach;26,5898;-80,039;1855;3120,7;shape;FALSE;TRUE;America/New_York;2;1840018305
Suárez;Suarez;PR;Puerto Rico;72087;Loíza;18,4311;-65,8515;1784;2280,2;shape;FALSE;FALSE;America/Puerto_Rico;2;1630023696
South Floral Park;South Floral Park;NY;New York;36059;Nassau;40,7135;-73,7004;1752;4954,9;shape;FALSE;TRUE;America/New_York;2;1840005327
Rouse;Rouse;CA;California;06099;Stanislaus;37,6196;-121,0084;1684;4636,1;shape;FALSE;TRUE;America/Los_Angeles;2;1840042936
Parcelas de Navarro;Parcelas de Navarro;PR;Puerto Rico;72063;Gurabo;18,2301;-66,0043;1644;4148,7;shape;FALSE;TRUE;America/Puerto_Rico;2;1630025221
Arbury Hills;Arbury Hills;IL;Illinois;17197;Will;41,5353;-87,8461;1637;2452,4;shape;FALSE;FALSE;America/Chicago;2;1840027275
Royal Palm Estates;Royal Palm Estates;FL;Florida;12099;Palm Beach;26,6817;-80,1328;1615;2437,5;shape;FALSE;FALSE;America/New_York;2;1840029001
Shiremanstown;Shiremanstown;PA;Pennsylvania;42041;Cumberland;40,2224;-76,9555;1611;2327,3;shape;FALSE;TRUE;America/New_York;2;1840001393
Victory Gardens;Victory Gardens;NJ;New Jersey;34027;Morris;40,8762;-74,5435;1604;2879,9;shape;FALSE;TRUE;America/New_York;2;1840000954
Woodmont;Woodmont;CT;Connecticut;09009;New Haven;41,2282;-72,993;1601;2142,9;shape;FALSE;TRUE;America/New_York;2;1840004853
Worthington Hills;Worthington Hills;KY;Kentucky;21111;Jefferson;38,3093;-85,527;1585;2242,7;shape;FALSE;TRUE;America/New_York;2;1840015204
Lincoln Park;Lincoln Park;PA;Pennsylvania;42011;Berks;40,3147;-75,9886;1572;2242;shape;FALSE;FALSE;America/New_York;2;1840035063
West Lawn;West Lawn;PA;Pennsylvania;42011;Berks;40,3289;-75,9938;1547;2979,4;shape;FALSE;FALSE;America/New_York;2;1840035253
Southside Place;Southside Place;TX;Texas;48201;Harris;29,7089;-95,4366;1515;2217,7;shape;FALSE;TRUE;America/Chicago;2;1840022200
Taft Heights;Taft Heights;CA;California;06029;Kern;35,1337;-119,4711;1509;3522,4;shape;FALSE;FALSE;America/Los_Angeles;2;1840019150
Villa Hugo II;Villa Hugo II;PR;Puerto Rico;72029;Canóvanas;18,4;-65,8928;1454;3226,5;shape;FALSE;FALSE;America/Puerto_Rico;2;1630152321
Lakeshire;Lakeshire;MO;Missouri;29189;St. Louis;38,54;-90,3384;1435;2166,3;shape;FALSE;TRUE;America/Chicago;2;1840008600
William Paterson University of New Jersey;William Paterson University of New Jersey;NJ;New Jersey;34031;Passaic;40,9478;-74,1989;1359;2168,6;shape;FALSE;FALSE;America/New_York;2;1840146685
Saint John Fisher College;Saint John Fisher College;NY;New York;36055;Monroe;43,1143;-77,5108;1357;2280,3;shape;FALSE;FALSE;America/New_York;2;1840145796
University Heights;University Heights;IA;Iowa;19103;Johnson;41,6551;-91,5589;1332;3916,4;shape;FALSE;TRUE;America/Chicago;2;1840010190
West Easton;West Easton;PA;Pennsylvania;42095;Northampton;40,6781;-75,2357;1311;2984,3;shape;FALSE;TRUE;America/New_York;2;1840000983
Kensington;Kensington;NY;New York;36059;Nassau;40,7932;-73,7222;1276;2051;shape;FALSE;TRUE;America/New_York;2;1840005298
Airport;Airport;CA;California;06099;Stanislaus;37,6337;-120,972;1276;2469,6;shape;FALSE;TRUE;America/Los_Angeles;2;1840075978
Millbourne;Millbourne;PA;Pennsylvania;42045;Delaware;39,9637;-75,2528;1258;5475,3;shape;FALSE;TRUE;America/New_York;2;1840000703
Bonnie Brae;Bonnie Brae;IL;Illinois;17197;Will;41,5999;-88,0343;1248;2163,6;shape;FALSE;FALSE;America/Chicago;2;1840148193
Haverford College;Haverford College;PA;Pennsylvania;42045;Delaware;40,0081;-75,3065;1243;3044,8;shape;FALSE;TRUE;America/New_York;2;1840043365
Indian Shores;Indian Shores;FL;Florida;12103;Pinellas;27,8536;-82,8438;1232;2355,9;shape;FALSE;TRUE;America/New_York;2;1840017243
Country Club Hills;Country Club Hills;MO;Missouri;29189;St. Louis;38,7208;-90,2751;1232;2100,2;shape;FALSE;TRUE;America/Chicago;2;1840007441
Bellerose;Bellerose;NY;New York;36059;Nassau;40,7243;-73,7167;1230;4080,3;shape;FALSE;TRUE;America/New_York;2;1840005337
Heidelberg;Heidelberg;PA;Pennsylvania;42003;Allegheny;40,3914;-80,0923;1228;2137;shape;FALSE;TRUE;America/New_York;2;1840001237
Maywood Park;Maywood Park;OR;Oregon;41051;Multnomah;45,5524;-122,5617;1224;2318,1;shape;FALSE;TRUE;America/Los_Angeles;2;1840019940
Great Neck Gardens;Great Neck Gardens;NY;New York;36059;Nassau;40,797;-73,7225;1213;2051;shape;FALSE;FALSE;America/New_York;2;1840034034
Whitaker;Whitaker;PA;Pennsylvania;42003;Allegheny;40,4007;-79,8863;1212;2027,7;shape;FALSE;TRUE;America/New_York;2;1840001275
Flordell Hills;Flordell Hills;MO;Missouri;29189;St. Louis;38,7174;-90,2648;1188;2124,6;shape;FALSE;TRUE;America/Chicago;2;1840008585
Point Lookout;Point Lookout;NY;New York;36059;Nassau;40,5906;-73,5796;1175;2172,6;shape;FALSE;FALSE;America/New_York;2;1840005251
Cottage City;Cottage City;MD;Maryland;24033;Prince George's;38,9384;-76,9492;1150;2444,2;shape;FALSE;TRUE;America/New_York;2;1840005986
Palm Beach Shores;Palm Beach Shores;FL;Florida;12099;Palm Beach;26,7775;-80,0367;1149;2100,2;shape;FALSE;TRUE;America/New_York;2;1840017268
Pasadena Hills;Pasadena Hills;MO;Missouri;29189;St. Louis;38,7083;-90,2921;1123;2049,6;shape;FALSE;TRUE;America/Chicago;2;1840009746
Dale;Dale;PA;Pennsylvania;42021;Cambria;40,3122;-78,905;1121;2050,1;shape;FALSE;TRUE;America/New_York;2;1840001107
Martin's Additions;Martin's Additions;MD;Maryland;24031;Montgomery;38,9796;-77,0693;1089;2801,9;shape;FALSE;TRUE;America/New_York;2;1840031470
Baxter Estates;Baxter Estates;NY;New York;36059;Nassau;40,8338;-73,6948;1076;2103,6;shape;FALSE;TRUE;America/New_York;2;1840033846
Enhaut;Enhaut;PA;Pennsylvania;42043;Dauphin;40,2324;-76,8253;1060;2462,1;shape;FALSE;FALSE;America/New_York;2;1840034952
Villa Calma;Villa Calma;PR;Puerto Rico;72137;Toa Baja;18,4428;-66,2321;1060;2693,3;shape;FALSE;FALSE;America/Puerto_Rico;2;1630151540
Ivyland;Ivyland;PA;Pennsylvania;42017;Bucks;40,2083;-75,0733;1035;2210,7;shape;FALSE;TRUE;America/New_York;2;1840001323
Hillsdale;Hillsdale;MO;Missouri;29189;St. Louis;38,6858;-90,2869;1029;2311,5;shape;FALSE;TRUE;America/Chicago;2;1840012818
Hi-Nella;Hi-Nella;NJ;New Jersey;34007;Camden;39,8367;-75,022;1018;2064,5;shape;FALSE;TRUE;America/New_York;2;1840003780
Hilltop;Hilltop;MN;Minnesota;27003;Anoka;45,0536;-93,2501;1007;2624,6;shape;FALSE;TRUE;America/Chicago;2;1840006721
Harbor Isle;Harbor Isle;NY;New York;36059;Nassau;40,6018;-73,6647;1004;3808,5;shape;FALSE;FALSE;America/New_York;2;1840005263
Somerset;Somerset;MD;Maryland;24031;Montgomery;38,9666;-77,0963;952;5193,2;shape;FALSE;TRUE;America/New_York;2;1840005859
Belle Vernon;Belle Vernon;PA;Pennsylvania;42051;Fayette;40,1256;-79,8671;952;2193,7;shape;FALSE;TRUE;America/New_York;2;1840001499
Midway;Midway;PA;Pennsylvania;42001;Adams;39,8081;-77,0053;935;2103,4;shape;FALSE;FALSE;America/New_York;2;1840145546
Chevy Chase Section Three;Chevy Chase Section Three;MD;Maryland;24031;Montgomery;38,9793;-77,0742;900;2801,9;shape;FALSE;TRUE;America/New_York;2;1840031469
Velda Village Hills;Velda Village Hills;MO;Missouri;29189;St. Louis;38,6923;-90,2877;869;2311,5;shape;FALSE;TRUE;America/Chicago;2;1840012828
Rutledge;Rutledge;PA;Pennsylvania;42045;Delaware;39,901;-75,3274;820;2681,8;shape;FALSE;TRUE;America/New_York;2;1840000710
Alto;Alto;CA;California;06041;Marin;37,9056;-122,5186;818;2275,6;shape;FALSE;FALSE;America/Los_Angeles;2;1840027992
Bella Villa;Bella Villa;MO;Missouri;29189;St. Louis;38,5436;-90,2855;798;2566;shape;FALSE;TRUE;America/Chicago;2;1840007448
Landfall;Landfall;MN;Minnesota;27163;Washington;44,9508;-92,9766;796;2020,4;shape;FALSE;TRUE;America/Chicago;2;1840007818
Valle Hill;Valle Hill;PR;Puerto Rico;72029;Canóvanas;18,3953;-65,894;785;3226,5;shape;FALSE;FALSE;America/Puerto_Rico;2;1630149263
Tortugas;Tortugas;NM;New Mexico;35013;Doña Ana;32,2697;-106,7546;762;2033,8;shape;FALSE;FALSE;America/Denver;2;1840082799
Blue Ridge Manor;Blue Ridge Manor;KY;Kentucky;21111;Jefferson;38,2434;-85,5647;761;2467,7;shape;FALSE;TRUE;America/New_York;2;1840013209
Indian Creek;Indian Creek;IL;Illinois;17097;Lake;42,2272;-87,9783;760;3559,2;shape;FALSE;TRUE;America/Chicago;2;1840011165
Briny Breezes;Briny Breezes;FL;Florida;12099;Palm Beach;26,509;-80,0542;738;2383,5;shape;FALSE;TRUE;America/New_York;2;1840015991
North Brentwood;North Brentwood;MD;Maryland;24033;Prince George's;38,945;-76,951;713;2793,1;shape;FALSE;TRUE;America/New_York;2;1840031456
Parkway Village;Parkway Village;KY;Kentucky;21111;Jefferson;38,2113;-85,7381;713;2700,4;shape;FALSE;TRUE;America/New_York;2;1840014299
Acacia Villas;Acacia Villas;FL;Florida;12099;Palm Beach;26,6457;-80,1104;643;2257,1;shape;FALSE;TRUE;America/New_York;2;1840042854
Hillsboro Pines;Hillsboro Pines;FL;Florida;12011;Broward;26,3253;-80,1947;628;2257,8;shape;FALSE;FALSE;America/New_York;2;1840029106
Stacey Street;Stacey Street;FL;Florida;12099;Palm Beach;26,6978;-80,1239;610;2253,3;shape;FALSE;FALSE;America/New_York;2;1840029007
Arcadia University;Arcadia University;PA;Pennsylvania;42091;Montgomery;40,0917;-75,1652;595;3074,2;shape;FALSE;TRUE;America/New_York;2;1840043391
Villa de Sabana;Villa de Sabana;PR;Puerto Rico;72137;Toa Baja;18,4346;-66,1901;588;4811,8;shape;FALSE;FALSE;America/Puerto_Rico;2;1630150458
Golden Beach;Golden Beach;FL;Florida;12086;Miami-Dade;25,966;-80,121;586;2618,2;shape;FALSE;TRUE;America/New_York;2;1840017277
Pasadena Park;Pasadena Park;MO;Missouri;29189;St. Louis;38,711;-90,2974;573;2049,6;shape;FALSE;TRUE;America/Chicago;2;1840012824
Connecticut Farms;Connecticut Farms;NJ;New Jersey;34039;Union;40,693;-74,2716;566;2859,3;shape;FALSE;FALSE;America/New_York;2;1840149434
Mountain View;Mountain View;CO;Colorado;08059;Jefferson;39,7748;-105,0567;565;2451,3;shape;FALSE;TRUE;America/Denver;2;1840022438
Strathmoor Village;Strathmoor Village;KY;Kentucky;21111;Jefferson;38,2208;-85,6778;563;2350;shape;FALSE;TRUE;America/New_York;2;1840030590
Johnson City;Johnson City;OR;Oregon;41005;Clackamas;45,4046;-122,5794;539;2477,1;shape;FALSE;TRUE;America/Los_Angeles;2;1840018570
Malverne Park Oaks;Malverne Park Oaks;NY;New York;36059;Nassau;40,6816;-73,6645;535;2092,4;shape;FALSE;FALSE;America/New_York;2;1840034037
Madison Place;Madison Place;OH;Ohio;39061;Hamilton;39,1553;-84,3765;525;2691,6;shape;FALSE;FALSE;America/New_York;2;1840145735
Sea Ranch Lakes;Sea Ranch Lakes;FL;Florida;12011;Broward;26,2007;-80,0981;519;2749,9;shape;FALSE;TRUE;America/New_York;2;1840018329
Saddle Rock Estates;Saddle Rock Estates;NY;New York;36059;Nassau;40,794;-73,7414;518;2627,8;shape;FALSE;FALSE;America/New_York;2;1840033949
Norbourne Estates;Norbourne Estates;KY;Kentucky;21111;Jefferson;38,2466;-85,6465;510;2254,8;shape;FALSE;TRUE;America/New_York;2;1840030542
Las Gaviotas;Las Gaviotas;PR;Puerto Rico;72137;Toa Baja;18,4368;-66,1907;462;4811,8;shape;FALSE;FALSE;America/Puerto_Rico;2;1630142758
Villa Hugo I;Villa Hugo I;PR;Puerto Rico;72029;Canóvanas;18,3976;-65,8908;450;3275,3;shape;FALSE;FALSE;America/Puerto_Rico;2;1630149260
North Lynbrook;North Lynbrook;NY;New York;36059;Nassau;40,6685;-73,6736;436;3261,3;shape;FALSE;FALSE;America/New_York;2;1840034039
Strathmoor Manor;Strathmoor Manor;KY;Kentucky;21111;Jefferson;38,219;-85,6836;419;2047,8;shape;FALSE;TRUE;America/New_York;2;1840030589
Mechanicsville;Mechanicsville;PA;Pennsylvania;42107;Schuylkill;40,6908;-76,1807;407;2360,9;shape;FALSE;TRUE;America/New_York;2;1840002764
Wilbur Park;Wilbur Park;MO;Missouri;29189;St. Louis;38,5532;-90,3087;406;2396,7;shape;FALSE;TRUE;America/Chicago;2;1840012831
Linndale;Linndale;OH;Ohio;39035;Cuyahoga;41,445;-81,7665;334;2075,2;shape;FALSE;TRUE;America/New_York;2;1840000609
